Employee_ID,year_month,Annual_load_cost_per_month
111,2010-02,6429
111,2010-03,6429
111,2010-04,6429
111,2010-05,6429
111,2010-06,6429
111,2010-07,6429
111,2010-08,6429
111,2010-09,6429
111,2010-10,6429
111,2010-11,6429
111,2010-12,6429
111,2011-01,6429
111,2011-02,6429
111,2011-03,6429
111,2011-04,6429
111,2011-05,6429
111,2011-06,6429
111,2011-07,6429
111,2011-08,6429
111,2011-09,6429
111,2011-10,6429
111,2011-11,6429
111,2011-12,6429
111,2012-01,6429
111,2012-02,6429
111,2012-03,6429
111,2012-04,6429
111,2012-05,6429
111,2012-06,6429
111,2012-07,6429
111,2012-08,6429
111,2012-09,6429
111,2012-10,6429
111,2012-11,6429
111,2012-12,6429
111,2013-01,6429
111,2013-02,6429
111,2013-03,6429
111,2013-04,6429
111,2013-05,6429
111,2013-06,6429
111,2013-07,6429
111,2013-08,6429
111,2013-09,6429
111,2013-10,6429
111,2013-11,6429
111,2013-12,6429
111,2014-01,6429
111,2014-02,6429
111,2014-03,6429
111,2014-04,6429
111,2014-05,6429
111,2014-06,6429
111,2014-07,6429
111,2014-08,6429
111,2014-09,6429
111,2014-10,6429
111,2014-11,6429
111,2014-12,6429
111,2015-01,6429
111,2015-02,6429
111,2015-03,6429
111,2015-04,6429
111,2015-05,6429
111,2015-06,6429
111,2015-07,6429
111,2015-08,6429
111,2015-09,6429
111,2015-10,6429
111,2015-11,6963
111,2015-12,6963
111,2016-01,6963
111,2016-02,6963
111,2016-03,6963
111,2016-04,6963
111,2016-05,6963
111,2016-06,6963
111,2016-07,6963
111,2016-08,6963
111,2016-09,6963
111,2016-10,6963
111,2016-11,6963
111,2016-12,6963
111,2017-01,6963
111,2017-02,6963
111,2017-03,6963
111,2017-04,6963
111,2017-05,6963
111,2017-06,6963
111,2017-07,6963
111,2017-08,6963
111,2017-09,6963
111,2017-10,6963
111,2017-11,6963
111,2017-12,6963
111,2018-01,6963
111,2018-02,6963
111,2018-03,6963
111,2018-04,6963
111,2018-05,6963
111,2018-06,6963
111,2018-07,9890.55
111,2018-08,9890.55
111,2018-09,9890.55
111,2018-10,9890.55
111,2018-11,9890.55
111,2018-12,9890.55
111,2019-01,9890.55
111,2019-02,9890.55
111,2019-03,9890.55
111,2019-04,9890.55
111,2019-05,9890.55
111,2019-06,9890.55
111,2019-07,9890.55
111,2019-08,9890.55
111,2019-09,9890.55
111,2019-10,9890.55
111,2019-11,9890.55
111,2019-12,9890.55
111,2020-01,9890.55
111,2020-02,9890.55
111,2020-03,9890.55
111,2020-04,9890.55
111,2020-05,9890.55
111,2020-06,9890.55
111,2020-07,9890.55
111,2020-08,9890.55
111,2020-09,9890.55
111,2020-10,9890.55
111,2020-11,9890.55
111,2020-12,9890.55
111,2021-01,9890.55
111,2021-02,9890.55
111,2021-03,9890.55
111,2021-04,9890.55
111,2021-05,9890.55
111,2021-06,9890.55
111,2021-07,9890.55
111,2021-08,9890.55
111,2021-09,9890.55
111,2021-10,9890.55
111,2021-11,9890.55
111,2021-12,9890.55
111,2022-01,9890.55
111,2022-02,9890.55
111,2022-03,9890.55
111,2022-04,9890.55
111,2022-05,9890.55
111,2022-06,9890.55
111,2022-07,9890.55
111,2022-08,9890.55
111,2022-09,9890.55
111,2022-10,9890.55
111,2022-11,9890.55
111,2022-12,9890.55
111,2023-01,9890.55
111,2023-02,9890.55
111,2023-03,9890.55
111,2023-04,9890.55
111,2023-05,9890.55
111,2023-06,9890.55
111,2023-07,9890.55
111,2023-08,9890.55
111,2023-09,9890.55
111,2023-10,9890.55
111,2023-11,9890.55
111,2023-12,9890.55
111,2024-01,9890.55
111,2024-02,9890.55
111,2024-03,9890.55
111,2024-04,9890.55
111,2024-05,9890.55
111,2024-06,9890.55
111,2024-07,9890.55
111,2024-08,9890.55
111,2024-09,9890.55
111,2024-10,9890.55
111,2024-11,9890.55
111,2024-12,9890.55
111,2025-01,9890.55
111,2025-02,9890.55
111,2025-03,9890.55
111,2025-04,9890.55
111,2025-05,9890.55
111,2025-06,9890.55
112,2000-07,5148
112,2000-08,5281
112,2000-09,5281
112,2000-10,5281
112,2000-11,5281
112,2000-12,5281
112,2001-01,5281
112,2001-02,5281
112,2001-03,5281
112,2001-04,5281
112,2001-05,5281
112,2001-06,5281
112,2001-07,5281
112,2001-08,5281
112,2001-09,5281
112,2001-10,5281
112,2001-11,5281
112,2001-12,5281
112,2002-01,5281
112,2002-02,5281
112,2002-03,5281
112,2002-04,5281
112,2002-05,5281
112,2002-06,5281
112,2002-07,5281
112,2002-08,5281
112,2002-09,5281
112,2002-10,5281
112,2002-11,5281
112,2002-12,5281
112,2003-01,5281
112,2003-02,5281
112,2003-03,5281
112,2003-04,5281
112,2003-05,5281
112,2003-06,5281
112,2003-07,5281
112,2003-08,5281
112,2003-09,5281
112,2003-10,5281
112,2003-11,5281
112,2003-12,5281
112,2004-01,5281
112,2004-02,5281
112,2004-03,5281
112,2004-04,5281
112,2004-05,5281
112,2004-06,5281
112,2004-07,5281
112,2004-08,5281
112,2004-09,5281
112,2004-10,5281
112,2004-11,5281
112,2004-12,5281
112,2005-01,5967
112,2005-02,5967
112,2005-03,5967
112,2005-04,5967
112,2005-05,5967
112,2005-06,5967
112,2005-07,5967
112,2005-08,5967
112,2005-09,5967
112,2005-10,5967
112,2005-11,5967
112,2005-12,5967
112,2006-01,5967
112,2006-02,5967
112,2006-03,5967
112,2006-04,5967
112,2006-05,5967
112,2006-06,5967
112,2006-07,5967
112,2006-08,5967
112,2006-09,5967
112,2006-10,5967
112,2006-11,5967
112,2006-12,5967
112,2007-01,5967
112,2007-02,5967
112,2007-03,5967
112,2007-04,5967
112,2007-05,5967
112,2007-06,5967
112,2007-07,5967
112,2007-08,5967
112,2007-09,5967
112,2007-10,5967
112,2007-11,5967
112,2007-12,5967
112,2008-01,5967
112,2008-02,6360
112,2008-03,6360
112,2008-04,6360
112,2008-05,6360
112,2008-06,6360
112,2008-07,6360
112,2008-08,6360
112,2008-09,6360
112,2008-10,6360
112,2008-11,6360
112,2008-12,6360
112,2009-01,6360
112,2009-02,6360
112,2009-03,6360
112,2009-04,6360
112,2009-05,6360
112,2009-06,6513
112,2009-07,6513
112,2009-08,6513
112,2009-09,6513
112,2009-10,6513
112,2009-11,6513
112,2009-12,6513
112,2010-01,6513
112,2010-02,6513
112,2010-03,6513
112,2010-04,6513
112,2010-05,6513
112,2010-06,6513
112,2010-07,6513
112,2010-08,6513
112,2010-09,6513
112,2010-10,6513
112,2010-11,6513
112,2010-12,6513
112,2011-01,6513
112,2011-02,6513
112,2011-03,6513
112,2011-04,6513
112,2011-05,6513
112,2011-06,6513
112,2011-07,6513
112,2011-08,6513
112,2011-09,6513
112,2011-10,6513
112,2011-11,6513
112,2011-12,6513
112,2012-01,6513
112,2012-02,6513
112,2012-03,6513
112,2012-04,6513
112,2012-05,6513
112,2012-06,6513
112,2012-07,6513
112,2012-08,6513
112,2012-09,6513
112,2012-10,6513
112,2012-11,6513
112,2012-12,6513
112,2013-01,6513
112,2013-02,6513
112,2013-03,6513
112,2013-04,6513
112,2013-05,6513
112,2013-06,6513
112,2013-07,6513
112,2013-08,6513
112,2013-09,6513
112,2013-10,6513
112,2013-11,6513
112,2013-12,6513
112,2014-01,8924.41
112,2014-02,8924.41
112,2014-03,8924.41
112,2014-04,8924.41
112,2014-05,8924.41
112,2014-06,8924.41
112,2014-07,8924.41
112,2014-08,8924.41
112,2014-09,8924.41
112,2014-10,8924.41
112,2014-11,8924.41
112,2014-12,8924.41
112,2015-01,8924.41
112,2015-02,8924.41
112,2015-03,8924.41
112,2015-04,8924.41
112,2015-05,8924.41
112,2015-06,8924.41
112,2015-07,8924.41
112,2015-08,8924.41
112,2015-09,8924.41
112,2015-10,8924.41
112,2015-11,8924.41
112,2015-12,8924.41
112,2016-01,8924.41
112,2016-02,8924.41
112,2016-03,8924.41
112,2016-04,8924.41
112,2016-05,8924.41
112,2016-06,8924.41
112,2016-07,8924.41
112,2016-08,8924.41
112,2016-09,8924.41
112,2016-10,8924.41
112,2016-11,8924.41
112,2016-12,8924.41
112,2017-01,8924.41
112,2017-02,8924.41
112,2017-03,8924.41
112,2017-04,8924.41
112,2017-05,8924.41
112,2017-06,8924.41
112,2017-07,8924.41
112,2017-08,8924.41
112,2017-09,8924.41
112,2017-10,8924.41
112,2017-11,8924.41
112,2017-12,8924.41
112,2018-01,8924.41
112,2018-02,8924.41
112,2018-03,8924.41
112,2018-04,8924.41
112,2018-05,8924.41
112,2018-06,8924.41
112,2018-07,8924.41
112,2018-08,8924.41
112,2018-09,8924.41
112,2018-10,8924.41
112,2018-11,8924.41
112,2018-12,8924.41
112,2019-01,8924.41
112,2019-02,8924.41
112,2019-03,8924.41
112,2019-04,8924.41
112,2019-05,8924.41
112,2019-06,8924.41
112,2019-07,8924.41
112,2019-08,8924.41
112,2019-09,8924.41
112,2019-10,8924.41
112,2019-11,8924.41
112,2019-12,8924.41
112,2020-01,8924.41
112,2020-02,8924.41
112,2020-03,8924.41
112,2020-04,8924.41
112,2020-05,8924.41
112,2020-06,8924.41
112,2020-07,8924.41
112,2020-08,8924.41
112,2020-09,8924.41
112,2020-10,8924.41
112,2020-11,8924.41
112,2020-12,8924.41
112,2021-01,8924.41
112,2021-02,8924.41
112,2021-03,8924.41
112,2021-04,8924.41
112,2021-05,8924.41
112,2021-06,8924.41
112,2021-07,8924.41
112,2021-08,8924.41
112,2021-09,8924.41
112,2021-10,8924.41
112,2021-11,8924.41
112,2021-12,8924.41
112,2022-01,8924.41
112,2022-02,8924.41
112,2022-03,8924.41
112,2022-04,8924.41
112,2022-05,8924.41
112,2022-06,8924.41
112,2022-07,8924.41
112,2022-08,8924.41
112,2022-09,8924.41
112,2022-10,8924.41
112,2022-11,8924.41
112,2022-12,8924.41
112,2023-01,8924.41
112,2023-02,8924.41
112,2023-03,8924.41
112,2023-04,8924.41
112,2023-05,8924.41
112,2023-06,8924.41
112,2023-07,8924.41
112,2023-08,8924.41
112,2023-09,8924.41
112,2023-10,8924.41
112,2023-11,8924.41
112,2023-12,8924.41
112,2024-01,8924.41
112,2024-02,8924.41
112,2024-03,8924.41
112,2024-04,8924.41
112,2024-05,8924.41
112,2024-06,8924.41
112,2024-07,8924.41
112,2024-08,8924.41
112,2024-09,8924.41
112,2024-10,8924.41
112,2024-11,8924.41
112,2024-12,8924.41
112,2025-01,8924.41
112,2025-02,8924.41
112,2025-03,8924.41
112,2025-04,8924.41
112,2025-05,8924.41
112,2025-06,8924.41
113,2000-07,5915
113,2000-08,5915
113,2000-09,5915
113,2000-10,5915
113,2000-11,5915
113,2000-12,5915
113,2001-01,5915
113,2001-02,5915
113,2001-03,5915
113,2001-04,6282
113,2001-05,6282
113,2001-06,6282
113,2001-07,6282
113,2001-08,6282
113,2001-09,6282
113,2001-10,6282
113,2001-11,6282
113,2001-12,6282
113,2002-01,6282
113,2002-02,6282
113,2002-03,6282
113,2002-04,6282
113,2002-05,6282
113,2002-06,6282
113,2002-07,6282
113,2002-08,6282
113,2002-09,6282
113,2002-10,6282
113,2002-11,6282
113,2002-12,6282
113,2003-01,6282
113,2003-02,6282
113,2003-03,6282
113,2003-04,6282
113,2003-05,6282
113,2003-06,6282
113,2003-07,6282
113,2003-08,6282
113,2003-09,6282
113,2003-10,6282
113,2003-11,6282
113,2003-12,6282
113,2004-01,6282
113,2004-02,6282
113,2004-03,6282
113,2004-04,6282
113,2004-05,6282
113,2004-06,6282
113,2004-07,6282
113,2004-08,6282
113,2004-09,6282
113,2004-10,6282
113,2004-11,6282
113,2004-12,6282
113,2005-01,6282
113,2005-02,6282
113,2005-03,6282
113,2005-04,6282
113,2005-05,6282
113,2005-06,6282
113,2005-07,6282
113,2005-08,6282
113,2005-09,6282
113,2005-10,6282
113,2005-11,6282
113,2005-12,6282
113,2006-01,6282
113,2006-02,6282
113,2006-03,6282
113,2006-04,6282
113,2006-05,6282
113,2006-06,6282
113,2006-07,6282
113,2006-08,6282
113,2006-09,6282
113,2006-10,6282
113,2006-11,6282
113,2006-12,6282
113,2007-01,6282
113,2007-02,6282
113,2007-03,6282
113,2007-04,6282
113,2007-05,6282
113,2007-06,6282
113,2007-07,6282
113,2007-08,6282
113,2007-09,6282
113,2007-10,6282
113,2007-11,6282
113,2007-12,6282
113,2008-01,6282
113,2008-02,6282
113,2008-03,6282
113,2008-04,6282
113,2008-05,6290
113,2008-06,6290
113,2008-07,6290
113,2008-08,6290
113,2008-09,6290
113,2008-10,6290
113,2008-11,6290
113,2008-12,6290
113,2009-01,6290
113,2009-02,6290
113,2009-03,6290
113,2009-04,6290
113,2009-05,6290
113,2009-06,6290
113,2009-07,6290
113,2009-08,6290
113,2009-09,6290
113,2009-10,6290
113,2009-11,6290
113,2009-12,6290
113,2010-01,6290
113,2010-02,6290
113,2010-03,6290
113,2010-04,6290
113,2010-05,6290
113,2010-06,6290
113,2010-07,6290
113,2010-08,6290
113,2010-09,6290
113,2010-10,6290
113,2010-11,6290
113,2010-12,6290
113,2011-01,6290
113,2011-02,6290
113,2011-03,6290
113,2011-04,6290
113,2011-05,6290
113,2011-06,6290
113,2011-07,6290
113,2011-08,6290
113,2011-09,6290
113,2011-10,6290
113,2011-11,6290
113,2011-12,6290
113,2012-01,6290
113,2012-02,6290
113,2012-03,6290
113,2012-04,6290
113,2012-05,6290
113,2012-06,6290
113,2012-07,6290
113,2012-08,6290
113,2012-09,6290
113,2012-10,6290
113,2012-11,6290
113,2012-12,6290
113,2013-01,6290
113,2013-02,6290
113,2013-03,6290
113,2013-04,6290
113,2013-05,6290
113,2013-06,6582
113,2013-07,6582
113,2013-08,6582
113,2013-09,6582
113,2013-10,6582
113,2013-11,6582
113,2013-12,6582
113,2014-01,6582
113,2014-02,6582
113,2014-03,6582
113,2014-04,6582
113,2014-05,6582
113,2014-06,6582
113,2014-07,6582
113,2014-08,6582
113,2014-09,6582
113,2014-10,6582
113,2014-11,6582
113,2014-12,7071
113,2015-01,7071
113,2015-02,7071
113,2015-03,7071
113,2015-04,7071
113,2015-05,7071
113,2015-06,7071
113,2015-07,7071
113,2015-08,7071
113,2015-09,7071
113,2015-10,7071
113,2015-11,7071
113,2015-12,7071
113,2016-01,7071
113,2016-02,7071
113,2016-03,7071
113,2016-04,7071
113,2016-05,7071
113,2016-06,7071
113,2016-07,7071
113,2016-08,7071
113,2016-09,7071
113,2016-10,7071
113,2016-11,7071
113,2016-12,7071
113,2017-01,7071
113,2017-02,7071
113,2017-03,7071
113,2017-04,7071
113,2017-05,7071
113,2017-06,7071
113,2017-07,7071
113,2017-08,7071
113,2017-09,7071
113,2017-10,7071
113,2017-11,7071
113,2017-12,7071
113,2018-01,7071
113,2018-02,7071
113,2018-03,7071
113,2018-04,7071
113,2018-05,7071
113,2018-06,7071
113,2018-07,7071
113,2018-08,7071
113,2018-09,7071
113,2018-10,7071
113,2018-11,7071
113,2018-12,7071
113,2019-01,7071
113,2019-02,7071
113,2019-03,7071
113,2019-04,7071
113,2019-05,7071
113,2019-06,7071
113,2019-07,7071
113,2019-08,7071
113,2019-09,7071
113,2019-10,7071
113,2019-11,7071
113,2019-12,7071
113,2020-01,7071
113,2020-02,7071
113,2020-03,7071
113,2020-04,7071
113,2020-05,7071
113,2020-06,7071
113,2020-07,7071
113,2020-08,7109
113,2020-09,7109
113,2020-10,7109
113,2020-11,7109
113,2020-12,7109
113,2021-01,7109
113,2021-02,7109
113,2021-03,7109
113,2021-04,7109
113,2021-05,7109
113,2021-06,7109
113,2021-07,7109
113,2021-08,7109
113,2021-09,7109
113,2021-10,7109
113,2021-11,7109
113,2021-12,7109
113,2022-01,7109
113,2022-02,7109
113,2022-03,7109
113,2022-04,7109
113,2022-05,7109
113,2022-06,7109
113,2022-07,7109
113,2022-08,7109
113,2022-09,7109
113,2022-10,7109
113,2022-11,7109
113,2022-12,7109
113,2023-01,7109
113,2023-02,7109
113,2023-03,7109
113,2023-04,7109
113,2023-05,7109
113,2023-06,7109
113,2023-07,7109
113,2023-08,7109
113,2023-09,7109
113,2023-10,7109
113,2023-11,7109
113,2023-12,7109
113,2024-01,7109
113,2024-02,7109
113,2024-03,8732.5
113,2024-04,8732.5
113,2024-05,8732.5
113,2024-06,8732.5
113,2024-07,8732.5
113,2024-08,8732.5
113,2024-09,8732.5
113,2024-10,8732.5
113,2024-11,8732.5
113,2024-12,8732.5
113,2025-01,8732.5
113,2025-02,8732.5
113,2025-03,8732.5
113,2025-04,8732.5
113,2025-05,8732.5
113,2025-06,8732.5
114,2000-07,4130
114,2000-08,4130
114,2000-09,4130
114,2000-10,4130
114,2000-11,4130
114,2000-12,4130
114,2001-01,4130
114,2001-02,4130
114,2001-03,4130
114,2001-04,4130
114,2001-05,4130
114,2001-06,4130
114,2001-07,4130
114,2001-08,4130
114,2001-09,4130
114,2001-10,4130
114,2001-11,4130
114,2001-12,4130
114,2002-01,4130
114,2002-02,4130
114,2002-03,4130
114,2002-04,4130
114,2002-05,4130
114,2002-06,4130
114,2002-07,4130
114,2002-08,4130
114,2002-09,4130
114,2002-10,4130
114,2002-11,4130
114,2002-12,4130
114,2003-01,4130
114,2003-02,4130
114,2003-03,4130
114,2003-04,4130
114,2003-05,4130
114,2003-06,4130
114,2003-07,4130
114,2003-08,4130
114,2003-09,4130
114,2003-10,4130
114,2003-11,4130
114,2003-12,4130
114,2004-01,4130
114,2004-02,4130
114,2004-03,4130
114,2004-04,4130
114,2004-05,4130
114,2004-06,4130
114,2004-07,4130
114,2004-08,4130
114,2004-09,4130
114,2004-10,4130
114,2004-11,4130
114,2004-12,4130
114,2005-01,4130
114,2005-02,4130
114,2005-03,4130
114,2005-04,4130
114,2005-05,4130
114,2005-06,4130
114,2005-07,4130
114,2005-08,4130
114,2005-09,4130
114,2005-10,4130
114,2005-11,4130
114,2005-12,4130
114,2006-01,4130
114,2006-02,4130
114,2006-03,4130
114,2006-04,4130
114,2006-05,4130
114,2006-06,4130
114,2006-07,4130
114,2006-08,4130
114,2006-09,4130
114,2006-10,4130
114,2006-11,4130
114,2006-12,4130
114,2007-01,4130
114,2007-02,4130
114,2007-03,4130
114,2007-04,4130
114,2007-05,4130
114,2007-06,4130
114,2007-07,4130
114,2007-08,4130
114,2007-09,4130
114,2007-10,4130
114,2007-11,4130
114,2007-12,4130
114,2008-01,4130
114,2008-02,4130
114,2008-03,4130
114,2008-04,4130
114,2008-05,4130
114,2008-06,4130
114,2008-07,4130
114,2008-08,4130
114,2008-09,4130
114,2008-10,4130
114,2008-11,4130
114,2008-12,4130
114,2009-01,4130
114,2009-02,4130
114,2009-03,4130
114,2009-04,4130
114,2009-05,4130
114,2009-06,4130
114,2009-07,4130
114,2009-08,4130
114,2009-09,4130
114,2009-10,4130
114,2009-11,4130
114,2009-12,4130
114,2010-01,4130
114,2010-02,4130
114,2010-03,4130
114,2010-04,4130
114,2010-05,4130
114,2010-06,4130
114,2010-07,4130
114,2010-08,4130
114,2010-09,4130
114,2010-10,4130
114,2010-11,4130
114,2010-12,4130
114,2011-01,4130
114,2011-02,4130
114,2011-03,4130
114,2011-04,4130
114,2011-05,4130
114,2011-06,4130
114,2011-07,4130
114,2011-08,4655
114,2011-09,4655
114,2011-10,4655
114,2011-11,4655
114,2011-12,4655
114,2012-01,4655
114,2012-02,4655
114,2012-03,4655
114,2012-04,4655
114,2012-05,4655
114,2012-06,4655
114,2012-07,4655
114,2012-08,4655
114,2012-09,4655
114,2012-10,4655
114,2012-11,4655
114,2012-12,4655
114,2013-01,4655
114,2013-02,4655
114,2013-03,4655
114,2013-04,4655
114,2013-05,4655
114,2013-06,4655
114,2013-07,4655
114,2013-08,4655
114,2013-09,4655
114,2013-10,4655
114,2013-11,4655
114,2013-12,4777
114,2014-01,4777
114,2014-02,4777
114,2014-03,4777
114,2014-04,4777
114,2014-05,4777
114,2014-06,4777
114,2014-07,4777
114,2014-08,4777
114,2014-09,4777
114,2014-10,4860
114,2014-11,4860
114,2014-12,4860
114,2015-01,4860
114,2015-02,4860
114,2015-03,4860
114,2015-04,4860
114,2015-05,4860
114,2015-06,4860
114,2015-07,4860
114,2015-08,4860
114,2015-09,4860
114,2015-10,4860
114,2015-11,4860
114,2015-12,4860
114,2016-01,4860
114,2016-02,4860
114,2016-03,4860
114,2016-04,4860
114,2016-05,4860
114,2016-06,4860
114,2016-07,4860
114,2016-08,4860
114,2016-09,4860
114,2016-10,4860
114,2016-11,4860
114,2016-12,4860
114,2017-01,4860
114,2017-02,4860
114,2017-03,4860
114,2017-04,4860
114,2017-05,4860
114,2017-06,4860
114,2017-07,4860
114,2017-08,4860
114,2017-09,4860
114,2017-10,4860
114,2017-11,4860
114,2017-12,4860
114,2018-01,4860
114,2018-02,4860
114,2018-03,4860
114,2018-04,4860
114,2018-05,4860
114,2018-06,4860
114,2018-07,4860
114,2018-08,4860
114,2018-09,4860
114,2018-10,4860
114,2018-11,4860
114,2018-12,4860
114,2019-01,4860
114,2019-02,4860
114,2019-03,4860
114,2019-04,4860
114,2019-05,4860
114,2019-06,4860
114,2019-07,4860
114,2019-08,4860
114,2019-09,4860
114,2019-10,4860
114,2019-11,4860
114,2019-12,4860
114,2020-01,4860
114,2020-02,4860
114,2020-03,4860
114,2020-04,4860
114,2020-05,4860
114,2020-06,4860
114,2020-07,4860
114,2020-08,4860
114,2020-09,4860
114,2020-10,4860
114,2020-11,4860
114,2020-12,4860
114,2021-01,4860
114,2021-02,4860
114,2021-03,4860
114,2021-04,4860
114,2021-05,4860
114,2021-06,4860
114,2021-07,4860
114,2021-08,4860
114,2021-09,4860
114,2021-10,4860
114,2021-11,4860
114,2021-12,4860
114,2022-01,4860
114,2022-02,7086.52
114,2022-03,7086.52
114,2022-04,7086.52
114,2022-05,7086.52
114,2022-06,7086.52
114,2022-07,7086.52
114,2022-08,7086.52
114,2022-09,7086.52
114,2022-10,7086.52
114,2022-11,7086.52
114,2022-12,7086.52
114,2023-01,7086.52
114,2023-02,7086.52
114,2023-03,7086.52
114,2023-04,7086.52
114,2023-05,7086.52
114,2023-06,7086.52
114,2023-07,7086.52
114,2023-08,7086.52
114,2023-09,7086.52
114,2023-10,7086.52
114,2023-11,7086.52
114,2023-12,7086.52
114,2024-01,7086.52
114,2024-02,7086.52
114,2024-03,7086.52
114,2024-04,7086.52
114,2024-05,7086.52
114,2024-06,7086.52
114,2024-07,7086.52
114,2024-08,7086.52
114,2024-09,7086.52
114,2024-10,7086.52
114,2024-11,7086.52
114,2024-12,7086.52
114,2025-01,7086.52
114,2025-02,7086.52
114,2025-03,7086.52
114,2025-04,7086.52
114,2025-05,7086.52
114,2025-06,7086.52
115,2000-07,14576
115,2000-08,14576
115,2000-09,14576
115,2000-10,14576
115,2000-11,14576
115,2000-12,14576
115,2001-01,14576
115,2001-02,14576
115,2001-03,14576
115,2001-04,14576
115,2001-05,14576
115,2001-06,14576
115,2001-07,14576
115,2001-08,14576
115,2001-09,14576
115,2001-10,14576
115,2001-11,14576
115,2001-12,14576
115,2002-01,14576
115,2002-02,14576
115,2002-03,14576
115,2002-04,14576
115,2002-05,14576
115,2002-06,14576
115,2002-07,14576
115,2002-08,14576
115,2002-09,14576
115,2002-10,14576
115,2002-11,14576
115,2002-12,14576
115,2003-01,14576
115,2003-02,14576
115,2003-03,14576
115,2003-04,14576
115,2003-05,14576
115,2003-06,14576
115,2003-07,14576
115,2003-08,14576
115,2003-09,14576
115,2003-10,14576
115,2003-11,14576
115,2003-12,14576
115,2004-01,14576
115,2004-02,14576
115,2004-03,14576
115,2004-04,14576
115,2004-05,14576
115,2004-06,14576
115,2004-07,14576
115,2004-08,14576
115,2004-09,14576
115,2004-10,14576
115,2004-11,14576
115,2004-12,14576
115,2005-01,14576
115,2005-02,14576
115,2005-03,14576
115,2005-04,14576
115,2005-05,14576
115,2005-06,14576
115,2005-07,14576
115,2005-08,14576
115,2005-09,14576
115,2005-10,14576
115,2005-11,14576
115,2005-12,14576
115,2006-01,14576
115,2006-02,14576
115,2006-03,14576
115,2006-04,14576
115,2006-05,14576
115,2006-06,14576
115,2006-07,14576
115,2006-08,14576
115,2006-09,14576
115,2006-10,14576
115,2006-11,14576
115,2006-12,14576
115,2007-01,14576
115,2007-02,14576
115,2007-03,14576
115,2007-04,14576
115,2007-05,14576
115,2007-06,14576
115,2007-07,14576
115,2007-08,14576
115,2007-09,14576
115,2007-10,14576
115,2007-11,14576
115,2007-12,14576
115,2008-01,14576
115,2008-02,14868
115,2008-03,14868
115,2008-04,14868
115,2008-05,14868
115,2008-06,14868
115,2008-07,14868
115,2008-08,14868
115,2008-09,14868
115,2008-10,14868
115,2008-11,14868
115,2008-12,14868
115,2009-01,14868
115,2009-02,14868
115,2009-03,14868
115,2009-04,14868
115,2009-05,14868
115,2009-06,14868
115,2009-07,14868
115,2009-08,14868
115,2009-09,14868
115,2009-10,14868
115,2009-11,14868
115,2009-12,14868
115,2010-01,14868
115,2010-02,14868
115,2010-03,14868
115,2010-04,14868
115,2010-05,14868
115,2010-06,14868
115,2010-07,14868
115,2010-08,14868
115,2010-09,14868
115,2010-10,14868
115,2010-11,14868
115,2010-12,14868
115,2011-01,14868
115,2011-02,14868
115,2011-03,14868
115,2011-04,14868
115,2011-05,14868
115,2011-06,14868
115,2011-07,14868
115,2011-08,14868
115,2011-09,14868
115,2011-10,14868
115,2011-11,14868
115,2011-12,14868
115,2012-01,14868
115,2012-02,14868
115,2012-03,14868
115,2012-04,14868
115,2012-05,14868
115,2012-06,14868
115,2012-07,14868
115,2012-08,14868
115,2012-09,14868
115,2012-10,14868
115,2012-11,14868
115,2012-12,14868
115,2013-01,14868
115,2013-02,14868
115,2013-03,14868
115,2013-04,14868
115,2013-05,14868
115,2013-06,14868
115,2013-07,14868
115,2013-08,14868
115,2013-09,14868
115,2013-10,14868
115,2013-11,14868
115,2013-12,14868
115,2014-01,14868
115,2014-02,14868
115,2014-03,14868
115,2014-04,14868
115,2014-05,14868
115,2014-06,14868
115,2014-07,14868
115,2014-08,14868
115,2014-09,14868
115,2014-10,14868
115,2014-11,14868
115,2014-12,14868
115,2015-01,14868
115,2015-02,14868
115,2015-03,14868
115,2015-04,14868
115,2015-05,14868
115,2015-06,14868
115,2015-07,14868
115,2015-08,14868
115,2015-09,14868
115,2015-10,14868
115,2015-11,14868
115,2015-12,14868
115,2016-01,14868
115,2016-02,14868
115,2016-03,14868
115,2016-04,14868
115,2016-05,14868
115,2016-06,14868
115,2016-07,14868
115,2016-08,14868
115,2016-09,14868
115,2016-10,14868
115,2016-11,14868
115,2016-12,14868
115,2017-01,14868
115,2017-02,14868
115,2017-03,14868
115,2017-04,14868
115,2017-05,14868
115,2017-06,14868
115,2017-07,14868
115,2017-08,14868
115,2017-09,14868
115,2017-10,14868
115,2017-11,14868
115,2017-12,14868
115,2018-01,14868
115,2018-02,14868
115,2018-03,14868
115,2018-04,14868
115,2018-05,14868
115,2018-06,14868
115,2018-07,14868
115,2018-08,14868
115,2018-09,14868
115,2018-10,14868
115,2018-11,14868
115,2018-12,14868
115,2019-01,14868
115,2019-02,14868
115,2019-03,14868
115,2019-04,14868
115,2019-05,14868
115,2019-06,14868
115,2019-07,14868
115,2019-08,14868
115,2019-09,14868
115,2019-10,14868
115,2019-11,14868
115,2019-12,14868
115,2020-01,14868
115,2020-02,14868
115,2020-03,14868
115,2020-04,14868
115,2020-05,14868
115,2020-06,14868
115,2020-07,14868
115,2020-08,14868
115,2020-09,14868
115,2020-10,14868
115,2020-11,14868
115,2020-12,14868
115,2021-01,14868
115,2021-02,14868
115,2021-03,14868
115,2021-04,14868
115,2021-05,14868
115,2021-06,14868
115,2021-07,14868
115,2021-08,14868
115,2021-09,14868
115,2021-10,14868
